3.000000000000000000e+00,3.000881777777777870e+00,3.006895328817690061e+00,3.022456205395177786e+00,3.050844305020403713e+00,3.094147301209253520e+00,3.153418212199528003e+00,3.228897811160324594e+00,3.320229758543223220e+00,3.426646735281139833e+00,3.547123840805189499e+00,3.680499856014399551e+00,3.825568366830299105e+00,3.981142031525819469e+00,4.146094369641600608e+00,4.319383942365246476e+00,4.500065620547551326e+00,4.687292998211120221e+00,4.880315169034149747e+00,5.078470244234248199e+00,5.281177266154538863e+00,5.487927603193027082e+00,5.698276494659577196e+00,5.911835124442373690e+00,6.128263410489500629e+00,6.347263575895221166e+00
0.000000000000000000e+00,2.000000000000000111e-01,4.000000000000000222e-01,6.000000000000000888e-01,8.000000000000000444e-01,1.000000000000000000e+00,1.200000000000000178e+00,1.400000000000000133e+00,1.600000000000000089e+00,1.800000000000000044e+00,2.000000000000000000e+00,2.200000000000000178e+00,2.400000000000000355e+00,2.600000000000000089e+00,2.800000000000000266e+00,3.000000000000000000e+00,3.200000000000000178e+00,3.400000000000000355e+00,3.600000000000000089e+00,3.800000000000000266e+00,4.000000000000000000e+00,4.200000000000000178e+00,4.400000000000000355e+00,4.600000000000000533e+00,4.800000000000000711e+00,5.000000000000000000e+00
